,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,sqrt_MSRP,log_MSRP,sin_MSRP,cos_MSRP,Market Category Luxury,Market Category High Performance,Market Category Performance
11349,Nissan,Versa,2015,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,36,27,2009,11990,109.4988584415381,9.391911647379434,0.9937749951639037,-0.11140583013012942,False,False,False
11350,Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,40,31,2009,17590,132.62729734108285,9.775142686598905,-0.22089549432542255,-0.9752974831233429,False,False,False
11351,Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,35,26,2009,13490,116.14645926587689,9.509778075438817,0.001145485177328448,0.999999343931639,False,False,False
11352,Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,40,31,2009,14040,118.490505948789,9.549736900114642,-0.22060148717402328,-0.9753640263289441,False,False,False
11353,Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,35,26,2009,13540,116.36150566231085,9.513477398982824,-0.26126932728582536,0.9652659419142542,False,False,False
11354,Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,40,31,2009,15580,124.8198702130394,9.653807502217354,-0.7459970991459093,-0.665949193306733,False,False,False
11355,Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,40,31,2009,17140,130.91982279242512,9.749228533507058,-0.505117397330463,0.8630506444665337,False,False,False
11356,Nissan,Versa,2016,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,36,27,2009,11990,109.4988584415381,9.391911647379434,0.9937749951639037,-0.11140583013012942,False,False,False
11357,Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,39,31,2009,17280,131.45341380123986,9.757362911053992,0.9459155474692893,0.3244129730079775,False,False,False
11358,Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,35,26,2009,13680,116.96153213770756,9.523763287920113,0.99787457757946,0.06516385056620175,False,False,False
11359,Nissan,Versa,2017,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,36,27,2009,11990,109.4988584415381,9.391911647379434,0.9937749951639037,-0.11140583013012942,False,False,False
11360,Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,39,31,2009,14130,118.86967653695369,9.556126244582746,-0.7731264792525454,0.6342518798384152,False,False,False
11361,Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,39,31,2009,15720,125.37942414925983,9.662752677191515,-0.5052214580726735,0.8629897324435105,False,False,False
11362,Bugatti,Veyron 16.4,2008,premium unleaded (required),1001.0,16.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,14,8,820,2065902,1437.3245979944822,14.54107797693027,-0.09563094764884644,-0.9954168583321179,False,True,False
11363,Bugatti,Veyron 16.4,2008,premium unleaded (required),1001.0,16.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,14,8,820,1500000,1224.744871391589,14.220976332738882,0.5109987142462677,-0.8595814760909295,False,True,False
11364,Bugatti,Veyron 16.4,2009,premium unleaded (required),1001.0,16.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,14,8,820,1705769,1306.050917843558,14.349527179656565,-0.4150783542099389,-0.9097856669932587,False,True,False
11365,Pontiac,Vibe,2008,regular unleaded,126.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Wagon,33,26,210,16855,129.82680770934792,9.732461955484025,-0.3479780436687675,-0.9375026832625373,False,False,False
11366,Pontiac,Vibe,2009,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,210,16100,126.8857754044952,9.686636660844938,0.6149713612270453,-0.7885494435167365,False,False,False
11367,Pontiac,Vibe,2009,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,16495,128.432861838394,9.71087320625674,0.9977043347452885,-0.067720457990634,False,False,False
11368,Pontiac,Vibe,2009,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,20875,144.4818327679989,9.946355452763305,0.7727630893234743,-0.634694578343978,False,False,False
11369,Pontiac,Vibe,2009,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,210,20475,143.09088021254183,9.927008747577474,-0.946003525630631,-0.32415633495956264,False,False,False
11370,Pontiac,Vibe,2010,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,210,20275,142.3903086589814,9.91719319959224,-0.743966109395398,0.6682173509203984,False,False,False
11371,Pontiac,Vibe,2010,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,210,16100,126.8857754044952,9.686636660844938,0.6149713612270453,-0.7885494435167365,False,False,False
11372,Pontiac,Vibe,2010,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,20875,144.4818327679989,9.946355452763305,0.7727630893234743,-0.634694578343978,False,False,False
11373,Pontiac,Vibe,2010,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,17445,132.07952150125317,9.766865674993165,0.2609492424342639,-0.9653525225910915,False,False,False
11374,Acura,Vigor,1992,regular unleaded,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
11375,Acura,Vigor,1992,regular unleaded,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
11376,Acura,Vigor,1993,regular unleaded,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
11377,Acura,Vigor,1993,regular unleaded,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
11378,Acura,Vigor,1994,regular unleaded,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
11379,Acura,Vigor,1994,regular unleaded,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
11380,Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,107995,328.62592715730756,11.589849468383433,-0.3793186502426537,0.9252661031174174,False,True,False
11381,Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,94995,308.21258897066485,11.461590064433068,-0.4605895207794083,0.8876132566316228,False,True,False
11382,Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,84995,291.5390196869023,11.350359475541623,0.7098201677685454,-0.7043829423183345,False,True,False
11383,Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,94995,308.21258897066485,11.461590064433068,-0.4605895207794083,0.8876132566316228,False,True,False
11384,Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,95895,309.66917831776544,11.471019549886936,0.8551508770664132,0.5183791830817902,False,True,False
11385,Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,87895,296.4709091968384,11.383909576380717,-0.4611245675942786,0.8873354118714014,False,True,False
11386,Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,118795,344.6665054802976,11.685163015310163,-0.9263495495114105,0.3766649865862327,False,True,False
11387,Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,107995,328.62592715730756,11.589849468383433,-0.3793186502426537,0.9252661031174174,False,True,False
11388,Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,95895,309.66917831776544,11.471019549886936,0.8551508770664132,0.5183791830817902,False,True,False
11389,Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,95895,309.66917831776544,11.471019549886936,0.8551508770664132,0.5183791830817902,False,True,False
11390,Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,87895,296.4709091968384,11.383909576380717,-0.4611245675942786,0.8873354118714014,False,True,False
11391,Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,118795,344.6665054802976,11.685163015310163,-0.9263495495114105,0.3766649865862327,False,True,False
11392,Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,95895,309.66917831776544,11.471019549886936,0.8551508770664132,0.5183791830817902,False,True,False
11393,Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,107995,328.62592715730756,11.589849468383433,-0.3793186502426537,0.9252661031174174,False,True,False
11394,Aston Martin,Virage,2012,premium unleaded (required),490.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,18,13,259,208295,456.39347059308375,12.24671542399219,0.9017848407897596,0.4321852622681479,False,True,False
11395,Aston Martin,Virage,2012,premium unleaded (required),490.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,18,13,259,223295,472.5410035118646,12.316253524546447,-0.018959662181068777,-0.9998202494498597,False,True,False
11396,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,rear wheel drive,2.0,Crossover,Compact,Convertible SUV,23,20,481,16599,128.8371064561759,9.717157974344635,-0.9229139023159183,0.3850064011312066,False,False,False
11397,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,four wheel drive,2.0,Crossover,Compact,Convertible SUV,23,20,481,17999,134.1603518182626,9.798127036878302,-0.7281970187228749,-0.6853678588343031,False,False,False
11398,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,481,17799,133.41289293018121,9.786953736280177,-0.95329851121597,0.30202971461996125,False,False,False
11399,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,four wheel drive,2.0,Crossover,Compact,Convertible SUV,23,20,481,16999,130.3802132227126,9.740968623038354,0.15719389346129678,-0.9875677596289171,False,False,False
11400,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,2.0,Crossover,Compact,Convertible SUV,24,20,481,15999,126.4871534978948,9.680344001221918,0.9050021319294813,-0.42540703003487573,False,False,False
11401,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,481,18199,134.90366933482574,9.809176873064887,0.24376128621870885,-0.9698352619599891,False,False,False
11402,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,481,19199,138.56045611934164,9.862665558015873,-0.664850688822099,-0.7469762791232266,False,False,False
11403,Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,481,16799,129.61095632700193,9.72913416539135,-0.7858573278189049,-0.6184078430237848,False,False,False
11404,Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,481,18199,134.90366933482574,9.809176873064887,0.24376128621870885,-0.9698352619599891,False,False,False
11405,Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,four wheel drive,2.0,Crossover,Compact,Convertible SUV,23,20,481,16999,130.3802132227126,9.740968623038354,0.15719389346129678,-0.9875677596289171,False,False,False
11406,Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,2.0,Crossover,Compact,Convertible SUV,24,20,481,15599,124.89595669996687,9.655026193237628,-0.8373813839495262,-0.5466190792634082,False,False,False
11407,Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,481,16799,129.61095632700193,9.72913416539135,-0.7858573278189049,-0.6184078430237848,False,False,False
11408,Suzuki,Vitara,2004,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,20,17,481,19199,138.56045611934164,9.862665558015873,-0.664850688822099,-0.7469762791232266,False,False,False
11409,Suzuki,Vitara,2004,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,20,17,481,17999,134.1603518182626,9.798127036878302,-0.7281970187228749,-0.6853678588343031,False,False,False
11410,Suzuki,Vitara,2004,regular unleaded,165.0,6.0,MANUAL,four wheel drive,4.0,Crossover,Compact,4dr SUV,20,17,481,18199,134.90366933482574,9.809176873064887,0.24376128621870885,-0.9698352619599891,False,False,False
11411,Suzuki,Vitara,2004,regular unleaded,165.0,6.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,21,17,481,16999,130.3802132227126,9.740968623038354,0.15719389346129678,-0.9875677596289171,False,False,False
11412,Chrysler,Voyager,2001,flex-fuel (unleaded/E85),180.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,1013,23525,153.37861650177967,10.065861471520387,0.6847130617778989,0.7288127489490941,False,False,False
11413,Chrysler,Voyager,2001,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,18,1013,19160,138.4196517839862,9.860632242229698,0.5426545542335721,-0.8399559719232689,False,False,False
11414,Chrysler,Voyager,2002,flex-fuel (unleaded/E85),180.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Passenger Minivan,22,16,1013,23640,153.75304875026055,10.070737771809798,0.4659590954547752,-0.8848062620500421,False,False,False
11415,Chrysler,Voyager,2002,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24,17,1013,16430,128.17956155331473,9.706925073451831,-0.505169428619645,0.863020190023444,False,False,False
11416,Chrysler,Voyager,2002,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,17,1013,19155,138.40158958624716,9.8603712614625,-0.6515235943200242,-0.7586283714997196,False,False,False
11417,Chrysler,Voyager,2003,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,25,18,1013,20960,144.77568856683087,9.950418847220561,-0.6489356946471289,0.7608432586366579,False,False,False
11418,Chrysler,Voyager,2003,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24,17,1013,23790,154.2400726140908,10.077062636881843,0.9583494148105468,-0.2855983178036636,False,False,False
11419,Plymouth,Voyager,1998,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Passenger Minivan,24,18,535,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
11420,Plymouth,Voyager,1998,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24,17,535,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
11421,Plymouth,Voyager,1998,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,24,17,535,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
11422,Plymouth,Voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,22,16,535,2166,46.54030511288038,7.681099001536359,-0.9918019815172476,-0.12778430834207005,False,False,False
11423,Plymouth,Voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,22,16,535,2110,45.93473631142341,7.65491704784832,-0.9128714275764079,0.4082471760032284,False,False,False
11424,Plymouth,Voyager,1999,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Passenger Minivan,24,18,535,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,False,False,False
11425,Plymouth,Voyager,2000,flex-fuel (unleaded/E85),158.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,535,2317,48.13522618623496,7.748460023899697,-0.9971574120722968,0.07534650323193279,False,False,False
11426,Plymouth,Voyager,2000,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Passenger Minivan,24,18,535,2008,44.81071300481616,7.605392364814935,-0.49886991453931107,-0.8666768765621594,False,False,False
11427,Ford,Windstar Cargo,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Cargo Minivan,22,16,5657,20220,142.19704638282752,9.91447694733573,0.6515921967409131,0.7585694491253594,False,False,False
11428,Ford,Windstar Cargo,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Cargo Minivan,21,16,5657,20585,143.47473645210155,9.932366512086505,0.9594187559508898,0.2819851959405795,False,False,False
11429,Ford,Windstar Cargo,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Cargo Minivan,22,16,5657,21075,145.17231140957975,9.955890231329176,0.9307577126429066,0.3656365413299722,False,False,False
11430,Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,31115,176.39444435695813,10.345477435326664,0.6181278619772871,0.7860775701210333,False,False,False
11431,Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,25000,158.11388300841898,10.12667110305036,-0.7133993467780008,0.7007577127771922,False,False,False
11432,Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,27435,165.63514119896178,10.219611298619212,0.5043627374164706,-0.8634918813201223,False,False,False
11433,Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Midsize,Passenger Minivan,22,16,5657,22185,148.94629904767692,10.007216738298604,-0.8000146596321502,0.5999804533263186,False,False,False
11434,Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,28595,169.1005617968196,10.261022126886742,0.22180678881597113,0.9750906360103901,False,False,False
11435,Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,33765,183.75255100270036,10.427209658037139,-0.743200188232059,0.6690691146748833,False,False,False
11436,Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,21,16,5657,28900,170.0,10.27163147557801,-0.4699018882640378,-0.8827186501971576,False,False,False
11437,Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,21,16,5657,27460,165.71059109181888,10.220522095264865,0.6142104252143011,-0.7891422898046127,False,False,False
11438,Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,21,16,5657,26375,162.40381768911715,10.180209784751566,-0.9710703714784266,-0.2387934958007664,False,False,False
11439,Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,21,16,5657,31630,177.8482499211055,10.361892931354786,0.4306055939572579,0.9025402054494399,False,False,False
11440,Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,21,16,5657,34040,184.499322491981,10.4353209594591,-0.7470400618386313,-0.6647790204332068,False,False,False
11441,Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,21,16,5657,22340,149.46571513226704,10.014178834378756,-0.13423389787158002,-0.990949676150208,False,False,False
11442,Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,27870,166.9431040804022,10.235342000707783,-0.8025575548436564,-0.5965746987288107,False,False,False
11443,Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,23070,151.88811671753652,10.046331696565609,-0.9594782364209158,-0.2817827422583029,False,False,False
11444,Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,26315,162.2189877911954,10.177932398205888,0.85207323292242,0.5234225881036615,False,False,False
11445,Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,29230,170.9678332318685,10.28298506894671,0.5826219310309982,0.8127433084816575,False,False,False
11446,Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,34825,186.61457606521523,10.458119513239328,-0.4308504365251747,-0.9024233492912661,False,False,False
11447,Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,22,16,5657,31835,178.42365314049593,10.36835300392574,-0.9463157729179683,-0.32324365102298325,False,False,False
11448,Rolls-Royce,Wraith,2014,premium unleaded (required),624.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,86,284900,533.7602458033007,12.55989703048335,0.9991105653485638,0.04216726465960623,True,True,False
11449,Rolls-Royce,Wraith,2015,premium unleaded (required),624.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,86,294025,542.2407214512757,12.591423477784792,-0.20058779925025663,-0.9796757294084297,True,True,False
11450,Rolls-Royce,Wraith,2016,premium unleaded (required),624.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,86,304350,551.6792546398677,12.62593691960749,-0.9367039288466058,0.35012247811777636,True,True,False
11451,Subaru,WRX,2015,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,37395,193.37786843379985,10.529319025811207,-0.5831852822489343,-0.8123391696626667,False,True,False
11452,Subaru,WRX,2015,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,31195,176.6210632965389,10.348045160450388,-0.8495070090707473,0.5275773322837831,False,False,True
11453,Subaru,WRX,2015,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,38495,196.20142710999835,10.558309618774405,-0.8748933496165618,-0.48431562724809174,False,True,False
11454,Subaru,WRX,2015,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,34495,185.72829617481554,10.448598654268668,0.30759417182425125,0.9515176432729732,False,True,False
11455,Subaru,WRX,2015,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4.0,Performance,Compact,Sedan,28,21,640,29995,173.19064639870135,10.30881931842128,-0.7996165912357308,0.6005108716922203,False,False,True
11456,Subaru,WRX,2015,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,29695,172.3223723142181,10.298767635585927,0.6180330742838821,0.7861520966652785,False,False,True
11457,Subaru,WRX,2015,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4.0,Performance,Compact,Sedan,28,21,640,26295,162.15733100911595,10.177172115344055,-0.1301403642258173,0.991495580221703,False,False,True
11458,Subaru,WRX,2015,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4.0,Performance,Compact,Sedan,28,21,640,28495,168.804620789835,10.257519005529442,0.6850205750410644,0.728523720801464,False,False,True
11459,Subaru,WRX,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,34695,186.26593891530464,10.454379685515201,-0.6811016967049548,0.7321888272472011,False,True,False
11460,Subaru,WRX,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,39995,199.98749960935058,10.59653472809574,0.577834466821106,-0.8161539860550632,False,True,False
11461,Subaru,WRX,2016,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,28895,169.98529348152445,10.271458456216711,-0.9797537379502076,0.20020642590235674,False,False,True
11462,Subaru,WRX,2016,premium unleaded (required),305.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,38995,197.4715169334555,10.571214355749163,0.9998230466923574,0.018811573639969024,False,True,False
11463,Subaru,WRX,2016,premium unleaded (recommended),268.0,4.0,MANUAL,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,30395,174.34161866863573,10.322066299789675,-0.09095065870275301,-0.9958553999861302,False,False,True
